కొణార్క్ సూర్య దేవాలయం	PLACE																								
కాబుల్	CITY																								
తిరానా	CITY																								
అల్జీర్స్	CITY																								
అండోరా లా వెల్లా	CITY																								
లువాండా	CITY																								
సెయింట్ జాన్స్	CITY																								
బుయినస్ అయిర్స్	CITY																								
యెరెవాన్	CITY																								
కాన్బెర్రా	CITY																								
వియన్నా	CITY																								
బాకు	CITY																								
నస్సావు	CITY																								
మనామా	CITY																								
ఢాకా	CITY																								
బ్రిడ్జ్ టౌన్	CITY																								
మిన్స్క్	CITY																								
బ్రస్సెల్స్	CITY																								
బెల్మోపాన్	CITY																								
పోర్టో నోవో	CITY																								
థింపు	CITY																								
లా పాజ్	CITY																								
సారాజెవో	CITY																								
గాబొరోన్	CITY																								
బ్రసీలియా	CITY																								
బందర్ సెరి బెగావాన్	CITY																								
సోఫియా	CITY																								
వాగాడుగౌ	CITY																								
గిటెగా	CITY																								
ఫ్నోం పెన్	CITY																								
యామౌస్సుక్రో	CITY																								
యామౌస్సుక్రో	CITY																								
బంజుల్	CITY																								
బంగ్యు	CITY																								
ఒట్టావా	CITY																								
ప్రయా	CITY																								
బంగ్యు	CITY																								
బంజుల్	CITY																								
సాంటియాగో	CITY																								
బీజింగ్	CITY																								
బొగోటా	CITY																								
మొరొని	CITY																								
బ్రజావిల్లె	CITY																								
కిన్షాసా	CITY																								
సాన్ జోస్	CITY																								
జగ్రెబ్	CITY																								
హావానా	CITY																								
నికోసియా	CITY																								
ప్రాగ్	CITY																								
కోపెన్ హేగెన్	CITY																								
జిబౌటి	CITY																								
రోజౌ	CITY																								
సాంటో డొమింగో	CITY																								
క్విటో	CITY																								
కైరో	CITY																								
సాన్ సల్వడోర్	CITY																								
మలాబో	CITY																								
అస్మారా	CITY																								
తల్లిన్	CITY																								
అద్దిస్ అబాబా	CITY																								
సువా	CITY																								
హెల్సింకి	CITY																								
పారిస్	CITY																								
లిబ్రివిల్లె	CITY																								
బాంజుల్	CITY																								
త్బిలిసి	CITY																								
బెర్లిన్	CITY																								
అక్రా	CITY																								
ఏథెన్స్	CITY																								
సెయింట్ జార్జ్స్	CITY																								
గ్వాటెమాలా సిటీ	CITY																								
కొనాక్రీ	CITY																								
బిస్సావు	CITY																								
జార్జి టౌన్	CITY																								
పోర్ట్ అవ్ స్పెయిన్	CITY																								
అస్మారా	CITY																								
తల్లిన్	CITY																								
అద్దిస్ అబాబా	CITY																								
సువా	CITY																								
హెల్సింకి	CITY																								
పారిస్	CITY																								
లిబ్రివిల్లె	CITY																								
బాంజుల్	CITY																								
త్బిలిసి	CITY																								
బెర్లిన్	CITY																								
అక్రా	CITY																								
ఏథెన్స్	CITY																								
సెయింట్ జార్జ్స్	CITY																								
గ్వాటెమాలా సిటీ	CITY																								
కొనాక్రీ	CITY																								
బిస్సావు	CITY																								
జార్జి టౌన్	CITY																								
పోర్ట్ అవ్ స్పెయిన్	CITY																								
పోర్ట్ అవ్ స్పెయిన్	CITY																								
అథెన్స్	CITY																								
బుదపెస్ట్	CITY																								
రెయ్క్జావిక్	CITY																								
న్యూ ఢిల్లీ	CITY																								
జకార్తా	CITY																								
తెహ్రాన్	CITY																								
బాగ్దాద్	CITY																								
డబ్లిన్	CITY																								
జెరూసలెం	CITY																								
రోమ్	CITY																								
కింగ్స్టన్	CITY																								
టోక్యో	CITY																								
అమ్మాన్	CITY																								
నూర్-సుల్తాన్	CITY																								
నైరోబి	CITY																								
సౌతారా	CITY																								
ప్యోంగ్ యాంగ్	CITY																								
సియోల్	CITY																								
కువైట్ సిటీ	CITY																								
బిష్కెక్	CITY																								
వియెంటియాన్	CITY																								
రిగా	CITY																								
బైరూత్	CITY																								
మసెరు	CITY																								
మొన్రోవియా	CITY																								
త్రిపోలి	CITY																								
వాడుజ్	CITY																								
విల్నియస్	CITY																								
లక్సెంబర్గ్ సిటీ	CITY																								
అంతననారివో	CITY																								
లిలోంగ్వే	CITY																								
కౌలాలంపూర్	CITY																								
మాలే	CITY																								
బమాకో	CITY																								
వాలెట్టా	CITY																								
మజూరో	CITY																								
నౌక్చోత్	CITY																								
పోర్ట్ లూయిస్	CITY																								
మెక్సికో సిటీ	CITY																								
పాలికిర్	CITY																								
చిసినౌ	CITY																								
మొనాకో	CITY																								
ఉలాన్ బాటర్	CITY																								
పోడ్ గొరిసా	CITY																								
రబాత్	CITY																								
మపుటో	CITY																								
నేపియర్	CITY																								
కాథ్మాండు	CITY																								
అమ్స్టర్ డామ్	CITY																								
వెల్లింగ్టన్	CITY																								
మనాగువా	CITY																								
నియామీ	CITY																								
అబుజా	CITY																								
స్కోప్జె	CITY																								
ఓస్లో	CITY																								
మస్కట్	CITY																								
ఇస్లామాబాద్	CITY																								
న్గెరుల్ముద్	CITY																								
పనామా సిటీ	CITY																								
పోర్ట్ మోర్స్బీ	CITY																								
అసున్సియన్	CITY																								
లీమా	CITY																								
మనిలా	CITY																								
వార్సా	CITY																								
లిస్బన్	CITY																								
దోహా	CITY																								
బుచారెస్ట్	CITY																								
మాస్కో	CITY																								
కిగాలి	CITY																								
బాస్టర్	CITY																								
కాస్ట్రీస్	CITY																								
కింగ్స్టన్	CITY																								
అపియా	CITY																								
సాన్ మారినో	CITY																								
సావో టోమే	CITY																								
రియాధ్	CITY																								
డకార్	CITY																								
బెల్ గ్రేడ్	CITY																								
విక్టోరియా	CITY																								
ఫ్రీటౌన్	CITY																								
సింగపూర్	CITY																								
బ్రాటిస్లావా	CITY																								
ల్యుబ్ల్యానా	CITY																								
హోనియారా	CITY																								
మొగదిషు	CITY																								
ప్రిటోరియా	CITY																								
జుబా	CITY																								
మాడ్రిడ్	CITY																								
కొలంబో	CITY																								
ఖార్తూమ్	CITY																								
పరమారిబో	CITY																								
స్టాక్ హోమ్	CITY																								
బెర్న్	CITY																								
డమాస్కస్	CITY																								
దుషాంబె	CITY																								
దోదోమా	CITY																								
బాంకాక్	CITY																								
దిలి	CITY																								
లోమే	CITY																								
నుకు అలోఫా	CITY																								
పోర్ట్ ఆఫ్ స్పెయిన్	CITY																								
త్యూనిస్	CITY																								
అంకారా	CITY																								
అష్గాబాత్	CITY																								
ఫునాఫుతి	CITY																								
కంపాలా	CITY																								
కీవ్	CITY																								
అబు ధాబీ	CITY																								
లండన్	CITY																								
వాషింగ్టన్, D.C.	CITY																								
మాంటెవిడియో	CITY																								
తష్కెంత్	CITY																								
వాలెట్టా	CITY																								
వాటికన్ సిటీ	CITY																								
కరకాస్	CITY																								
హనోయి	CITY																								
సానా	CITY																								
లుసాకా	CITY																								
హరారే	CITY																								
నైలు నది	RIVER																								
అమెజాన్ నది	RIVER																								
మిసిసిప్పి నది	RIVER																								
యాంగ్ట్సీ నది	RIVER																								
గంగా నది	RIVER																								
మిసౌరి నది	RIVER																								
యుఫ్రటీస్ నది	RIVER																								
టైగ్రిస్ నది	RIVER																								
డాన్యూబ్ నది	RIVER																								
మెకాంగ్ నది	RIVER																								
కాంగో నది	RIVER																								
ఇందస్ నది	RIVER																								
బ్రహ్మపుత్ర నది	RIVER																								
ఓబ్ నది	RIVER																								
ఇరావతి నది	RIVER																								
యుకాన్ నది	RIVER																								
రైన్ నది	RIVER																								
సెయింట్ లారెన్స్ నది	RIVER																								
జాంబెజి నది	RIVER																								
గోదావరి నది	RIVER																								
కృష్ణా నది	RIVER																								
నర్మదా నది	RIVER																								
కావేరి నది	RIVER																								
మహానది నది	RIVER																								
తపతి నది	RIVER																								
సత్లజ్ నది	RIVER																								
చెనాబ్ నది	RIVER																								
జ్హెజియాంగ్ నది	RIVER																								
అమూర్ నది	RIVER																								
లెనా నది	RIVER																								
కాస్పియన్ సముద్రం	LAKE																								
సుపీరియర్ సరస్సు	LAKE																								
విక్టోరియా సరస్సు	LAKE																								
హురాన్ సరస్సు	LAKE																								
మిచిగాన్ సరస్సు	LAKE																								
టాంగానికా సరస్సు	LAKE																								
బైకాల్ సరస్సు	LAKE																								
గ్రేట్ స్లేవ్ సరస్సు	LAKE																								
మలావి సరస్సు	LAKE																								
ఓంటారియో సరస్సు	LAKE																								
ఎరీ సరస్సు	LAKE																								
పాట్రియార్క్ సరస్సు	LAKE																								
మారాల్ సరస్సు	LAKE																								
టిటికాక సరస్సు	LAKE																								
జెనీవా సరస్సు	LAKE																								
కొడార్ సరస్సు	LAKE																								
లోమాన్డ్ సరస్సు	LAKE																								
ప్లావో సరస్సు	LAKE																								
అల్బర్ట్ సరస్సు	LAKE																								
ఎడ్వర్డ్ సరస్సు	LAKE																								
సింధు సరస్సు	LAKE																								
డాల్ సరస్సు	LAKE																								
వేమన సరస్సు	LAKE																								
పులికట్ సరస్సు	LAKE																								
చిల్కా సరస్సు	LAKE																								
వేంబనాడ్ సరస్సు	LAKE																								
లోనార్ సరస్సు	LAKE																								
భీమా సరస్సు	LAKE																								
హుస్సేన్ సాగర్	LAKE																								
ఉమామహేశ్వరం సరస్సు	LAKE																								
పసిఫిక్ మహాసముద్రం	OCEAN																								
అట్లాంటిక్ మహాసముద్రం	OCEAN																								
హిందూ మహాసముద్రం	OCEAN																								
ఆర్క్టిక్ మహాసముద్రం	OCEAN																								
దక్షిణ మహాసముద్రం	OCEAN																								
అరేబియా సముద్రం	SEA																								
బంగాళాఖాతం	SEA																								
మెడిటరేనియన్ సముద్రం	SEA																								
కాస్పియన్ సముద్రం	SEA																								
కరీబియన్ సముద్రం	SEA																								
దక్షిణ చైనా సముద్రం	SEA																								
జపాన్ సముద్రం	SEA																								
ఎర్ర సముద్రం	SEA																								
ఉత్తర సముద్రం	SEA																								
బాల్టిక్ సముద్రం	SEA																								
అడ్రియాటిక్ సముద్రం	SEA																								
ఐరిష్ సముద్రం	SEA																								
నార్వేజియన్ సముద్రం	SEA																								
బెరింగ్ సముద్రం	SEA																								
ఓఖోట్స్క్ సముద్రం	SEA																								
టస్కాన్ సముద్రం	SEA																								
ఇయోనియన్ సముద్రం	SEA																								
సాలింగ్ సముద్రం	SEA																								
మకాసర్ సముద్రం	SEA																								
సులు సముద్రం	SEA																								
సెలెబెస్ సముద్రం	SEA																								
ఆండమాన్ సముద్రం	SEA																								
లాబ్రడార్ సముద్రం	SEA																								
గుల్ఫ్ ఆఫ్ మెక్సికో	SEA																								
గుల్ఫ్ ఆఫ్ కాలిఫోర్నియా	SEA																								
గుల్ఫ్ ఆఫ్ అడెన్	SEA																								
గుల్ఫ్ ఆఫ్ బెంగాల్	SEA																								
పర్షియన్ గల్ఫ్	SEA																								
ఎవరెస్ట్ పర్వతం	MOUNTAIN																								
కె2 (గాడ్విన్ ఆస్టిన్)	MOUNTAIN																								
కంచన్ జంగా	MOUNTAIN																								
లోట్సే	MOUNTAIN																								
మకాలు	MOUNTAIN																								
చో ఓయు	MOUNTAIN																								
ధౌలాగిరి	MOUNTAIN																								
మనాస్లు	MOUNTAIN																								
నంగా పర్బతం	MOUNTAIN																								
అన్నపూర్ణ	MOUNTAIN																								
హిమాలయ పర్వత శ్రేణి	MOUNTAIN																								
కారకోరం పర్వత శ్రేణి	MOUNTAIN																								
హిందూ కుష్ పర్వత శ్రేణి	MOUNTAIN																								
ఆల్ప్స్ పర్వత శ్రేణి	MOUNTAIN																								
ఆండిస్ పర్వత శ్రేణి	MOUNTAIN																								
రాకీ పర్వత శ్రేణి	MOUNTAIN																								
అప్పలేచియన్ పర్వత శ్రేణి	MOUNTAIN																								
ఉరాల్ పర్వత శ్రేణి	MOUNTAIN																								
కాకసస్ పర్వత శ్రేణి	MOUNTAIN																								
డ్రాకెన్స్ బర్గ్ పర్వత శ్రేణి	MOUNTAIN																								
అరావళి పర్వత శ్రేణి	MOUNTAIN																								
వింధ్య పర్వత శ్రేణి	MOUNTAIN																								
సాత్పురా పర్వత శ్రేణి	MOUNTAIN																								
పశ్చిమ కనుమలు	MOUNTAIN																								
తూర్పు కనుమలు	MOUNTAIN																								
నీలగిరి పర్వతాలు	MOUNTAIN																								
అనామలై పర్వతాలు	MOUNTAIN																								
కాంబెర్ పర్వతం	MOUNTAIN																								
మౌంట్ కిలిమంజారో	MOUNTAIN																								
మౌంట్ కెనియా	MOUNTAIN																								
మౌంట్ రైనియర్	MOUNTAIN																								
మౌంట్ ఫ్యూజి	MOUNTAIN																								
మౌంట్ ఎట్నా	MOUNTAIN																								
మౌంట్ వెసువియస్	MOUNTAIN																								
డెనాలి (మౌంట్ మెక్ కిన్లీ)	MOUNTAIN																								
ఎల్బ్రస్ పర్వతం	MOUNTAIN																								
మట్టర్ హార్న్	MOUNTAIN																								
అమెజాన్ అడవి	FOREST																								
కాంగో అడవి	FOREST																								
డార్జిలింగ్ హిమాలయన్ అడవులు	FOREST																								
సుందర్బన్స్ అడవి	FOREST																								
బోర్నియో అడవులు	FOREST																								
న్యూ గినియా అడవులు	FOREST																								
వెస్ట్రన్ ఘట్స్ అడవులు	FOREST																								
ఈస్ట్రన్ ఘట్స్ అడవులు	FOREST																								
సిహిమాలయన్ అడవులు	FOREST																								
అండమాన్ అడవులు	FOREST																								
నీలగిరి అడవులు	FOREST																								
కాజిరంగా అడవి	FOREST																								
సరిస్కా అడవి	FOREST																								
రాణ్తంబోర్ అడవి	FOREST																								
గిర్ అడవి	FOREST																								
కాన్హా అడవి	FOREST																								
బాందిపుర్ అడవి	FOREST																								
పెరియార్ అడవి	FOREST																								
సిలెంట్ వ్యాలీ అడవి	FOREST																								
దండేలి అడవి	FOREST																								
పచ్చమరం అడవులు (మంగ్రోవ్ ఫారెస్ట్స్)	FOREST																								
బ్లాక్ ఫారెస్ట్ (జర్మనీ)	FOREST																								
బొరియల్ అడవులు (టైగా)	FOREST																								
పాసిఫిక్ టెంపరేట్ రెయిన్ ఫారెస్ట్	FOREST																								
మడగాస్కర్ అడవులు	FOREST																								
కొలోరాడో ప్లాట్టెయిన్ అడవులు	FOREST																								
తాజ్ మహల్	TEMPLE																								
మీనాక్షి అమ్మవారి దేవాలయం	TEMPLE																								
వెంకటేశ్వర స్వామి దేవాలయం (తిరుపతి)	TEMPLE																								
అక్షరధామ్ దేవాలయం	TEMPLE																								
బృహదీశ్వర దేవాలయం (తంజావూరు)	TEMPLE																								
కొణార్క్ సూర్య దేవాలయం	TEMPLE																								
ఖజురాహో దేవాలయాలు	TEMPLE																								
సోమనాథ్ దేవాలయం	TEMPLE																								
విశ్వనాథ దేవాలయం (వారణాసి)	TEMPLE																								
జగన్నాథ దేవాలయం (పురీ)	TEMPLE																								
రామేశ్వరం దేవాలయం	TEMPLE																								
కాశీ విశ్వనాథ దేవాలయం	TEMPLE																								
శ్రీ రంగనాథస్వామి దేవాలయం (శ్రీరంగం)	TEMPLE																								
శివాలయం (పాటన్, నేపాల్)	TEMPLE																								
పశుపతినాథ్ దేవాలయం	TEMPLE																								
వేలూరు కాళహస్తి దేవాలయం	TEMPLE																								
మల్లికార్జున దేవాలయం (శ్రీశైలం)	TEMPLE																								
వేములవాడ భీమేశ్వర దేవాలయం	TEMPLE																								
అమరావతి అమరేశ్వర దేవాలయం	TEMPLE																								
బిమలేశ్వర దేవాలయం	TEMPLE																								
దాక్షాయణి దేవాలయం (కొట్టారం)	TEMPLE																								
హజార రామ దేవాలయం (హంపి)	TEMPLE																								
విఠ్ఠల దేవాలయం (హంపి)	TEMPLE																								
సిద్ధి వినాయక దేవాలయం (ముంబై)	TEMPLE																								
శిరడీ సాయి బాబా మందిర్	TEMPLE																								
గోల్డెన్ టెంపుల్ (అమృతసర్)	TEMPLE																								
అజంతా గుహలు (బౌద్ధ చైత్యాలయాలు)	TEMPLE																								
ఎల్లోరా గుహలు (కైలాసనాథ దేవాలయం)	TEMPLE																								
సాంచి స్తూపం	TEMPLE																								
మహాబోధి దేవాలయం (బుద్ధ గయ)	TEMPLE																								
వాట్ ఫ్రా కీరీ (థాయిలాండ్)	TEMPLE																								
అంగ్కోర్ వాట్ (కంబోడియా)	TEMPLE																								
బోరోబుదూర్ (ఇండోనేషియా)	TEMPLE																								
పగోడా ఆఫ్ షావోలిన్ టెంపుల్ (చైనా)	TEMPLE																								
శ్వేదాగాన్ పగోడా (మయన్మార్)	TEMPLE																								
ఇస్కాన్ దేవాలయాలు	TEMPLE																								
జైన మందిరం (రాణాక్ పుర్)	TEMPLE																								
షాంతినాథ జైన దేవాలయం (ఖజురాహో)	TEMPLE																								
దిల్వారా జైన దేవాలయాలు (మౌంట్ అబు)	TEMPLE																								
హర్మిందర్ సాహిబ్ (గోల్డెన్ టెంపుల్)	TEMPLE																								
మక్కా మసీదు (అల్-హరామ్ మసీదు)	PLACE																								
మదీనా మసీదు (అల్-నబవీ మసీదు)	PLACE																								
అల్-అక్సా మసీదు	PLACE																								
ఫతీమా మసీదు (ఢాకా)	PLACE																								
జామా మసీదు (దిల్లీ)	PLACE																								
జామా మసీదు (ఆగ్రా)	PLACE																								
మీనార్ మసీదు (హైదరాబాద్)	PLACE																								
చౌమహల్లా మసీదు (హైదరాబాద్)	PLACE																								
హజ్రత్ బాల్ మసీదు (శ్రీనగర్)	PLACE																								
మొహినుద్దీన్ మసీదు (అజ్మీర్)	PLACE																								
బడ్షాహీ మసీదు (లాహోర్)	PLACE																								
సుల్తాన్ అహ్మద్ మసీదు (బ్లూ మసీదు, ఇస్తాంబుల్)	PLACE																								
షేక్ జాయెద్ మసీదు (అబుదాబి)	PLACE																								
ఇమాం మసీదు (ఇస్ఫహాన్)	PLACE																								
సెయింట్ పీటర్స్ బసిలికా (వాటికన్ సిటీ)	PLACE																								
హాగియా సోఫియా (ఇస్తాంబుల్)	PLACE																								
నోట్రే డేమ్ కెథడ్రల్ (పారిస్)	PLACE																								
కోలోన్ కెథడ్రల్ (జర్మనీ)	PLACE																								
వెస్ట్ మినిస్టర్ అబ్బే (లండన్)	PLACE																								
సెయింట్ పాల్స్ కెథడ్రల్ (లండన్)	PLACE																								
సెయింట్ బసిల్స్ కెథడ్రల్ (మాస్కో)	PLACE																								
ఫ్లోరెన్స్ కెథడ్రల్ (ఇటలీ)	PLACE																								
సాగ్రాడా ఫామిలియా (బార్సిలోనా)	PLACE																								
చెన్నై సెయింట్ థామస్ చర్చి	PLACE																								
వెల్లోర్ క్రైస్తవ చర్చి	PLACE																								
ముంబై సెయింట్ థామస్ కెథడ్రల్	PLACE																								
కొలకత్తా సెయింట్ పాల్స్ కెథడ్రల్	PLACE																								
గోవా సెయింట్ కాథరీన్ కెథడ్రల్	PLACE																								
అనకాపల్లి	DISTRICT																								
అనకాపల్లి	MANDAL																								
కొయ్యలగూడెం	MANDAL																								
పెడన	MANDAL																								
రామచంద్రపురం	MANDAL																								
శాంతిపురం	MANDAL																								
అత్తిలి	MANDAL																								
ఉప్పలపాడు	MANDAL																								
పెనుగంచిప్రోలు	MANDAL																								
కోట్ల	MANDAL																								
నల్లజర్ల	MANDAL																								
దేవుపల్లి	MANDAL																								
కె. ఆర్. పురం	MANDAL																								
పెదబయలు	MANDAL																								
ముదినేపల్లి	MANDAL																								
పులివెందుల	MANDAL																								
బొమ్మలపాలెం	MANDAL																								
చీడికాడ	MANDAL																								
పామురు	MANDAL																								
అనంతపురం	DISTRICT																								
అనంతపురం రూరల్	MANDAL																								
అనంతపురం అర్బన్	MANDAL																								
తాడిపత్రి	MANDAL																								
పెద్దపాడు	MANDAL																								
రామాపురం	MANDAL																								
కొయిలకుంట్ల	MANDAL																								
పులిపాడు	MANDAL																								
బొమ్మలపాలెం	MANDAL																								
పెద్దాపురం	MANDAL																								
మువ్వలపల్లి	MANDAL																								
హిరణ్య కాశిపు పురం	MANDAL																								
పెదవీరభద్రాపురం	MANDAL																								
ముసునూరు	MANDAL																								
మామిడికుదురు	MANDAL																								
కొల్లిపాక	MANDAL																								
బొమ్మలగుంట	MANDAL																								
కోటపాడు	MANDAL																								
నాదెండ్ల	MANDAL																								
ముదినేపల్లి	MANDAL																								
రాయవోలు	MANDAL																								
పిల్లిగుంట	MANDAL																								
పాలకొల్లు	MANDAL																								
మాచెర్ల	MANDAL																								
వెంకటాగిరి	MANDAL																								
తాడేపల్లిగూడెం	MANDAL																								
పాములపాడు	MANDAL																								
బోయినపల్లి	MANDAL																								
కొయ్యలగూడెం	MANDAL																								
పాలకొండ	MANDAL																								
అనంతగిరి	MANDAL																								
కొరుకు	MANDAL																								
అల్లూరి సీతారామ రాజు	DISTRICT																								
పాడేరు	MANDAL																								
రాజావొమ్మంగి	MANDAL																								
దేవిపట్నం	MANDAL																								
ముమ్మిడివరం	MANDAL																								
జగ్గంపేట	MANDAL																								
కొయ్యలగూడెం	MANDAL																								
రాంపురం	MANDAL																								
అంబాజీపేట	MANDAL																								
అర్రావుపేట	MANDAL																								
చింతపల్లి	MANDAL																								
ఎర్రాపల్లి	MANDAL																								
ఉప్పల	MANDAL																								
వెంకటాచలం	MANDAL																								
చింతూరు	MANDAL																								
గోకవరం	MANDAL																								
కొట్టూరు	MANDAL																								
మాడుగుల	MANDAL																								
నారాయణపురం	MANDAL																								
పెదబయలు	MANDAL																								
పెద్దాపురం	MANDAL																								
సంతకవిటి	MANDAL																								
తుమ్మలపల్లి	MANDAL																								
వియ్యాల	MANDAL																								
అమలాపురం	DISTRICT																								
అమలాపురం	MANDAL																								
రాజవొమ్మంగి	MANDAL																								
ముమ్మిడివరం	MANDAL																								
పి.గన్నవరం	MANDAL																								
అలంపూర్	MANDAL																								
బొమ్మలగుంట	MANDAL																								
చింతపల్లి	MANDAL																								
ఎర్రాపల్లి	MANDAL																								
ఉప్పల	MANDAL																								
వెంకటాచలం	MANDAL																								
రాంపురం	MANDAL																								
అంబాజీపేట	MANDAL																								
అర్రావుపేట	MANDAL																								
చింతూరు	MANDAL																								
గోకవరం	MANDAL																								
కొట్టూరు	MANDAL																								
మాడుగుల	MANDAL																								
సంతకవిటి	MANDAL																								
బాపట్ల	DISTRICT																								
బాపట్ల	MANDAL																								
కొత్తపేట	MANDAL																								
నిజాంపట్నం	MANDAL																								
వేమూరు	MANDAL																								
నరసరావుపేట	MANDAL																								
పిడుగురాళ్ల	MANDAL																								
కరవాడ	MANDAL																								
కొల్లిపాలెం	MANDAL																								
మాచవరం	MANDAL																								
వినుకొండ	MANDAL																								
పార్వతీపురం	MANDAL																								
పులిగడ్డ	MANDAL																								
పెదనందిపాడు	MANDAL																								
పులికట్	MANDAL																								
మార్షల్ పాలెం	MANDAL																								
పామురు	MANDAL																								
కలికిరి	MANDAL																								
రాపూరు	MANDAL																								
అకివీడు	MANDAL																								
కొల్లిపాక	MANDAL																								
మాగువాడ	MANDAL																								
కొండపాక	MANDAL																								
దేవరకొండ	MANDAL																								
నరసాపురం	MANDAL																								
కాట్రెగుంట	MANDAL																								
కడప	DISTRICT																								
కడప	MANDAL																								
పులివెందుల	MANDAL																								
బద్వేలు	MANDAL																								
రాజంపేట	MANDAL																								
కమలాపురం	MANDAL																								
చొక్కాల	MANDAL																								
మదనపల్లె	MANDAL																								
పెనుమాక	MANDAL																								
నారాయణపురం	MANDAL																								
మువ్వలపల్లి	MANDAL																								
పులికట్	MANDAL																								
తాడిపత్రి	MANDAL																								
మార్షల్ పాలెం	MANDAL																								
పామురు	MANDAL																								
కలికిరి	MANDAL																								
రాపూరు	MANDAL																								
అకివీడు	MANDAL																								
బాపట్ల	MANDAL																								
కొల్లిపాలెం	MANDAL																								
మాగువాడ	MANDAL																								
కొండపాక	MANDAL																								
దేవరకొండ	MANDAL																								
నరసాపురం	MANDAL																								
కాట్రెగుంట	MANDAL																								
బుచ్చయ్యపేట	MANDAL																								
ములకలపల్లి	MANDAL																								
చింతలపూడి	MANDAL																								
మునగపాక	MANDAL																								
పెనుమాక	MANDAL																								
నారాయణపురం	MANDAL																								
కాకినాడ	DISTRICT																								
కాకినాడ	MANDAL																								
పమిడి	MANDAL																								
పెదపాడు	MANDAL																								
రావులపాలెం	MANDAL																								
జగ్గంపేట	MANDAL																								
తుమ్మలపల్లి	MANDAL																								
కొవ్వూరు	MANDAL																								
కొల్లేరు	MANDAL																								
ఆమలాపురం	MANDAL																								
రాజానగరం	MANDAL																								
పెదనందిపాడు	MANDAL																								
నందిగామ	MANDAL																								
ముసునూరు	MANDAL																								
పెదకాకాని	MANDAL																								
చిలకలూరిపేట	MANDAL																								
సత్తెనపల్లి	MANDAL																								
వినుకొండ	MANDAL																								
నరసరావుపేట	MANDAL																								
పిడుగురాళ్ల	MANDAL																								
కరవాడ	MANDAL																								
కృష్ణా జిల్లా	MANDAL																								
ఈస్ట్ గోదావరి	DISTRICT																								
రాజమండ్రి	MANDAL																								
కొవ్వూరు	MANDAL																								
అనపర్తి	MANDAL																								
రావులపాలెం	MANDAL																								
జగ్గంపేట	MANDAL																								
తుమ్మలపల్లి	MANDAL																								
కొల్లేరు	MANDAL																								
ఆమలాపురం	MANDAL																								
రాజానగరం	MANDAL																								
పెదనందిపాడు	MANDAL																								
నందిగామ	MANDAL																								
ముసునూరు	MANDAL																								
పమిడి	MANDAL																								
పెదపాడు	MANDAL																								
కోటనందిగామ	MANDAL																								
రామచంద్రపురం	MANDAL																								
శాంతిపురం	MANDAL																								
అత్తిలి	MANDAL																								
ఉప్పలపాడు	MANDAL																								
పెనుగంచిప్రోలు	MANDAL																								
కోట్ల	MANDAL																								
నల్లజర్ల	MANDAL																								
దేవుపల్లి	MANDAL																								
కె. ఆర్. పురం	MANDAL																								
పెదబయలు	MANDAL																								
ముదినేపల్లి	MANDAL																								
పులివెందుల	MANDAL																								
గుంటూరు	DISTRICT																								
గుంటూరు	MANDAL																								
తెనాలి	MANDAL																								
పెదకాకాని	MANDAL																								
చిలకలూరిపేట	MANDAL																								
సత్తెనపల్లి	MANDAL																								
వినుకొండ	MANDAL																								
నరసరావుపేట	MANDAL																								
పిడుగురాళ్ల	MANDAL																								
కరవాడ	MANDAL																								
మాచవరం	MANDAL																								
పార్వతీపురం	MANDAL																								
పులిగడ్డ	MANDAL																								
పెదనందిపాడు	MANDAL																								
పులికట్	MANDAL																								
మార్షల్ పాలెం	MANDAL																								
పామురు	MANDAL																								
కలికిరి	MANDAL																								
రాపూరు	MANDAL																								
కృష్ణా	DISTRICT																								
గుడివాడ	MANDAL																								
మచిలీపట్నం	MANDAL																								
పెదనందిపాడు	MANDAL																								
నందిగామ	MANDAL																								
ముసునూరు	MANDAL																								
ఆమలాపురం	MANDAL																								
రాజానగరం	MANDAL																								
కొవ్వూరు	MANDAL																								
కొల్లేరు	MANDAL																								
పమిడి	MANDAL																								
పెదపాడు	MANDAL																								
రావులపాలెం	MANDAL																								
జగ్గంపేట	MANDAL																								
తుమ్మలపల్లి	MANDAL																								
కోటనందిగామ	MANDAL																								
మైనావరం	MANDAL																								
పెనుగంచిప్రోలు	MANDAL																								
కోట్ల	MANDAL																								
నల్లజర్ల	MANDAL																								
దేవుపల్లి	MANDAL																								
కె. ఆర్. పురం	MANDAL																								
పెదబయలు	MANDAL																								
ముదినేపల్లి	MANDAL																								
పులివెందుల	MANDAL																								
బొమ్మలపాలెం	MANDAL																								
నెల్లూరు	DISTRICT																								
నెల్లూరు	MANDAL																								
కావలి	MANDAL																								
అత్తిలి	MANDAL																								
సర్వేపల్లి	MANDAL																								
కొడురు	MANDAL																								
సీతానగరం	MANDAL																								
పులికట్	MANDAL																								
తాడిపత్రి	MANDAL																								
మార్షల్ పాలెం	MANDAL																								
పామురు	MANDAL																								
కలికిరి	MANDAL																								
రాపూరు	MANDAL																								
అకివీడు	MANDAL																								
